1.496374e-12,3228.0384249999997,5
4.581176e-10,2270.209129,4
4.963316e-15,2787.082478,5
1.934408e-15,3384.1074519999997,5
7.632329e-10,3920.323485,4
2.136137e-14,2866.228325,5
5.824309e-14,2304.582493,5
9.316966e-16,2924.183043,5
1.461499e-15,3292.509149,5
1.896238e-12,3070.4160629999997,5
2.174281e-15,2840.818526,5
5.618846e-15,2522.392464,5
1.746836e-12,2990.64488,5
1.475333e-15,2745.985108,5
5.209665e-15,2518.746239,5
2.92675e-15,3253.933115,5
3.871173e-13,2554.0142699999997,5
7.477054e-15,2930.08216,5
4.764461e-14,2465.718192,5
3.059022e-14,2757.211339,5
5.820279e-13,2945.132396,5
4.036383e-15,2344.516307,5
9.956743e-10,2855.051427,4
2.165574e-15,3310.8051649999998,5
9.876086e-16,2696.21173,5
1.718261e-15,2979.113759,5
9.090375e-15,2342.276304,5
2.143061e-15,2913.554145,5
6.087168e-14,3107.6063179999996,5
5.299295e-13,2597.104086,5
1.165946e-15,2816.693171,5
1.243097e-13,2824.249622,5
1.049917e-14,2979.1417589999996,5
5.167005e-13,2476.519534,5
1.394418e-15,2658.81303,5
4.348173e-10,3336.776744,4
6.696288e-15,2683.3441629999998,5
4.091923e-15,2978.896871,5
3.086472e-15,2281.5300279999997,5
2.877894e-15,3127.3663349999997,5
4.024588e-15,2865.3603249999996,5
2.471624e-15,2616.811659,5
4.789344e-14,3109.555653,5
1.472758e-15,2458.515074,5
7.851694e-10,2553.282714,4
9.995584e-10,3090.3289689999997,4
1.717402e-15,2808.605608,5
6.168007e-10,3000.0626669999997,4
3.072814e-14,2316.4709479999997,5
6.513031e-15,2906.7603609999996,5
3.648057e-16,2863.674101,5
1.005208e-15,2950.445734,5
4.285043e-15,2802.753158,5
1.564902e-15,2584.7560759999997,5
7.900694e-12,2972.560865,5
3.719459e-15,2563.7276119999997,5
2.814002e-14,2810.0451639999997,5
4.627235e-12,2720.384196,5
3.281688e-14,2615.932992,5
1.885575e-13,2764.671347,5
4.918571e-15,2542.0253709999997,5
3.801805e-14,3235.33932,5
3.961964e-15,2657.8694729999997,5
9.897871e-15,2938.334167,5
2.616356e-15,2386.633677,5
6.375493e-13,2898.104354,5
6.224339e-16,3223.733087,5
1.394827e-13,2417.152815,5
5.244105e-14,3046.9747079999997,5
9.509486e-16,2442.357727,5
6.564888e-13,3219.060195,5
2.491276e-15,2761.2264539999996,5
1.018842e-12,2640.3801249999997,5
2.208262e-13,2831.370961,5
6.860067e-15,2453.660403,5
5.156009e-15,3116.723215,5
5.629726e-10,2824.330955,4
3.320599e-13,2767.2860149999997,5
7.616109e-16,2644.13035,5
2.227698e-12,2790.469147,5
8.931801e-10,2802.2896029999997,4
8.773379e-10,2493.351106,4
2.121534e-14,2965.628414,5
2.032923e-11,2576.331623,5
8.628439e-10,2840.966525,4
3.156376e-14,2436.539944,5
2.18694e-13,2783.816696,5
2.950783e-13,3133.8121189999997,5
2.373123e-15,2948.871955,5
2.059723e-11,3012.787566,5
6.458704e-15,2647.331687,5
1.355976e-15,3607.732095,5
5.340397e-15,3142.9441269999998,5
4.410934e-13,2592.706749,5
2.955716e-15,3526.714246,5
3.537123e-15,3040.66848,5
7.881218e-16,2945.49684,5
1.556235e-14,2352.801202,5
6.677109e-13,3018.807573,7
1.813207e-14,3607.2667619999997,5
