index, matrix_size, precision, error, time, iterations, min_val, max_val
16, 5, 1.000000e-02, 6.422485e-03, 74222, 21, -1.000000e+09, 1.000000e+09, 
17, 5, 1.000000e-02, 6.140892e-03, 117778, 21, -1.000000e+09, 1.000000e+09, 
18, 5, 1.000000e-02, 4.961482e-03, 120000, 35, -1.000000e+09, 1.000000e+09, 
19, 5, 1.000000e-02, 9.756728e-03, 659112, 198, -1.000000e+09, 1.000000e+09, 
20, 5, 1.000000e-02, 8.374533e-03, 112889, 23, -1.000000e+09, 1.000000e+09, 
21, 5, 1.000000e-02, 2.326761e-03, 93778, 18, -1.000000e+09, 1.000000e+09, 
22, 5, 1.000000e-02, 4.725075e-03, 96889, 21, -1.000000e+09, 1.000000e+09, 
23, 5, 1.000000e-02, 9.591354e-03, 1626224, 443, -1.000000e+09, 1.000000e+09, 
24, 5, 1.000000e-02, 6.808693e-04, 44000, 11, -1.000000e+09, 1.000000e+09, 
25, 5, 1.000000e-02, 9.969250e-03, 2561781, 845, -1.000000e+09, 1.000000e+09, 
26, 5, 1.000000e-02, 6.598924e-03, 145778, 43, -1.000000e+09, 1.000000e+09, 
27, 5, 1.000000e-02, 7.702723e-03, 40889, 10, -1.000000e+09, 1.000000e+09, 
28, 5, 1.000000e-02, 6.116966e-03, 87111, 26, -1.000000e+09, 1.000000e+09, 
29, 5, 1.000000e-02, 1.531681e-03, 40445, 10, -1.000000e+09, 1.000000e+09, 
30, 5, 1.000000e-02, 6.548438e-03, 65333, 18, -1.000000e+09, 1.000000e+09, 
31, 5, 1.000000e-02, 9.810715e-03, 160000, 42, -1.000000e+09, 1.000000e+09, 
32, 5, 1.000000e-02, 1.255252e-03, 53778, 10, -1.000000e+09, 1.000000e+09, 
33, 5, 1.000000e-02, 9.587591e-03, 1069779, 319, -1.000000e+09, 1.000000e+09, 
34, 5, 1.000000e-02, 6.093043e-03, 106223, 27, -1.000000e+09, 1.000000e+09, 
35, 5, 1.000000e-02, 3.428790e-03, 86666, 23, -1.000000e+09, 1.000000e+09, 
36, 5, 1.000000e-02, 3.916984e-03, 103556, 28, -1.000000e+09, 1.000000e+09, 
37, 5, 1.000000e-02, 9.932312e-03, 1433779, 476, -1.000000e+09, 1.000000e+09, 
38, 5, 1.000000e-02, 5.657286e-03, 154223, 47, -1.000000e+09, 1.000000e+09, 
39, 5, 1.000000e-02, 9.512575e-03, 151556, 47, -1.000000e+09, 1.000000e+09, 
40, 5, 1.000000e-02, 6.538657e-03, 110223, 32, -1.000000e+09, 1.000000e+09, 
41, 5, 1.000000e-02, 8.486321e-03, 214667, 68, -1.000000e+09, 1.000000e+09, 
42, 5, 1.000000e-02, 9.401405e-03, 433778, 140, -1.000000e+09, 1.000000e+09, 
43, 5, 1.000000e-02, 9.343380e-03, 442667, 144, -1.000000e+09, 1.000000e+09, 
44, 5, 1.000000e-02, 9.716896e-03, 523556, 166, -1.000000e+09, 1.000000e+09, 
45, 5, 1.000000e-02, 5.018645e-03, 56445, 15, -1.000000e+09, 1.000000e+09, 
46, 5, 1.000000e-02, 8.477801e-03, 26222, 5, -1.000000e+09, 1.000000e+09, 
47, 5, 1.000000e-02, 9.682871e-03, 64889, 18, -1.000000e+09, 1.000000e+09, 
48, 5, 1.000000e-02, 5.018670e-03, 109334, 33, -1.000000e+09, 1.000000e+09, 
49, 5, 1.000000e-02, 9.940006e-03, 122667, 37, -1.000000e+09, 1.000000e+09, 
50, 5, 1.000000e-02, 3.708991e-03, 72889, 21, -1.000000e+09, 1.000000e+09, 
51, 5, 1.000000e-02, 7.302888e-03, 62667, 17, -1.000000e+09, 1.000000e+09, 
52, 5, 1.000000e-02, 8.436875e-03, 152445, 47, -1.000000e+09, 1.000000e+09, 
53, 5, 1.000000e-02, 6.070168e-03, 135112, 50, -1.000000e+09, 1.000000e+09, 
54, 5, 1.000000e-02, 9.880025e-03, 888890, 285, -1.000000e+09, 1.000000e+09, 
55, 5, 1.000000e-02, 9.172647e-03, 89334, 26, -1.000000e+09, 1.000000e+09, 
56, 5, 1.000000e-02, 8.310074e-03, 234222, 83, -1.000000e+09, 1.000000e+09, 
57, 5, 1.000000e-02, 7.025285e-03, 85333, 27, -1.000000e+09, 1.000000e+09, 
58, 5, 1.000000e-02, 8.590522e-03, 108000, 36, -1.000000e+09, 1.000000e+09, 
59, 5, 1.000000e-02, 7.081966e-03, 65334, 19, -1.000000e+09, 1.000000e+09, 
60, 5, 1.000000e-02, 9.221218e-03, 102223, 33, -1.000000e+09, 1.000000e+09, 
61, 5, 1.000000e-02, 8.881255e-03, 576445, 208, -1.000000e+09, 1.000000e+09, 
62, 5, 1.000000e-02, 9.850214e-03, 104889, 32, -1.000000e+09, 1.000000e+09, 
63, 5, 1.000000e-02, 6.900299e-03, 149333, 50, -1.000000e+09, 1.000000e+09, 
64, 5, 1.000000e-02, 7.771182e-03, 80445, 24, -1.000000e+09, 1.000000e+09, 
65, 5, 1.000000e-02, 3.510112e-03, 43111, 12, -1.000000e+09, 1.000000e+09, 
66, 5, 1.000000e-02, 6.237449e-03, 166666, 54, -1.000000e+09, 1.000000e+09, 
67, 5, 1.000000e-02, 5.748716e-03, 36000, 8, -1.000000e+09, 1.000000e+09, 
68, 5, 1.000000e-02, 6.816614e-03, 69333, 21, -1.000000e+09, 1.000000e+09, 
69, 5, 1.000000e-02, 5.867403e-03, 57334, 17, -1.000000e+09, 1.000000e+09, 
70, 5, 1.000000e-02, 2.289318e-03, 63112, 18, -1.000000e+09, 1.000000e+09, 
71, 5, 1.000000e-02, 9.409871e-03, 768445, 283, -1.000000e+09, 1.000000e+09, 
72, 5, 1.000000e-02, 7.665114e-03, 52445, 18, -1.000000e+09, 1.000000e+09, 
73, 5, 1.000000e-02, 6.405019e-03, 116445, 40, -1.000000e+09, 1.000000e+09, 
74, 5, 1.000000e-02, 6.254183e-03, 50667, 14, -1.000000e+09, 1.000000e+09, 
75, 5, 1.000000e-02, 3.501573e-03, 66667, 17, -1.000000e+09, 1.000000e+09, 
76, 5, 1.000000e-02, 7.004599e-03, 119556, 38, -1.000000e+09, 1.000000e+09, 
77, 5, 1.000000e-02, 9.866815e-03, 1010223, 355, -1.000000e+09, 1.000000e+09, 
78, 5, 1.000000e-02, 5.280883e-03, 53333, 15, -1.000000e+09, 1.000000e+09, 
79, 5, 1.000000e-02, 9.202353e-03, 56444, 17, -1.000000e+09, 1.000000e+09, 
80, 5, 1.000000e-02, 7.331720e-03, 96000, 34, -1.000000e+09, 1.000000e+09, 
