8.782959e-20,336.860744,1
6.296502e-20,274.5758,1
4.753956e-20,244.03843899999998,1
3.96455e-20,223.40419799999998,1
1.401591e-20,224.59619899999998,1
1.722988e-21,328.330959,1
1.239445e-19,221.155308,1
4.601789e-20,175.02948899999998,1
3.563976e-21,334.842964,1
5.664781e-20,249.822444,1
7.896862e-20,226.305534,1
1.683259e-21,342.072749,1
1.520537e-19,189.390391,1
2.269617e-21,218.019305,1
2.68052e-20,382.29056199999997,1
1.98335e-19,234.293097,1
1.777677e-20,202.67618,1
1.986381e-20,297.818487,1
3.400054e-20,251.437557,1
7.534131e-20,219.26197299999998,1
4.795749e-20,324.139843,1
8.543986e-20,211.812189,1
1.495833e-20,215.667303,1
3.734518e-20,299.975378,1
4.881912e-20,258.305563,1
4.251362e-20,241.073547,1
1.945434e-20,208.083296,1
6.065467e-20,209.603297,1
2.457954e-20,224.549533,1
7.27393e-20,241.587325,1
2.810065e-20,235.427765,1
5.007967e-21,226.14686799999998,1
3.21428e-20,210.88196499999998,1
1.735406e-20,200.406401,1
1.181848e-20,268.245571,1
5.842753e-20,243.24465999999998,1
6.048796e-20,208.634852,1
1.639981e-20,223.04464299999998,1
1.879707e-20,231.05798299999998,1
1.469641e-21,215.462414,1
3.847059e-20,263.353123,1
1.814917e-19,251.86866799999999,1
4.796269e-20,211.66018799999998,1
5.787756e-20,229.67709299999999,1
1.538198e-19,242.07754799999998,1
4.055623e-20,229.649982,1
7.432835e-20,224.92819899999998,1
4.545362e-20,213.56552299999998,1
5.777553e-20,198.996177,1
4.117493e-20,238.00376699999998,1
6.244015e-20,243.578439,1
2.472144e-20,232.41754,1
3.056182e-20,201.78640199999998,1
7.505546e-20,237.926878,1
7.139522e-20,278.578915,1
2.895678e-20,220.58997399999998,1
1.270318e-19,320.42695199999997,1
6.736516e-20,211.92063299999998,1
5.156038e-20,211.605077,1
2.233695e-20,284.194031,1
9.243274e-20,278.458914,1
1.40584e-19,307.908274,1
5.535871e-20,214.238857,1
7.718066e-20,246.901997,1
2.339116e-20,230.771761,1
7.770877e-20,209.349964,1
5.945942e-20,259.98512,1
1.6407e-20,260.207787,1
9.822886e-21,210.085965,1
1.210129e-19,211.50952099999998,1
1.574869e-20,240.21354699999998,1
3.333135e-20,287.002922,1
4.294365e-20,199.86151099999998,1
6.978682e-20,231.49309399999999,1
6.17352e-21,249.089111,1
3.238251e-20,225.94642299999998,1
7.095377e-21,242.853105,1
7.025326e-21,238.767324,1
3.165187e-20,249.236222,1
7.62877e-20,248.76822099999998,1
2.41433e-20,270.64912899999996,1
4.445897e-20,239.716657,1
5.190195e-20,203.516626,1
3.065035e-20,215.933525,1
9.975252e-20,237.21176599999998,1
2.515146e-20,181.578828,1
7.847653e-20,249.648667,1
6.614286e-20,279.620249,1
5.051681e-20,196.05484099999998,1
5.558409e-20,224.86508899999998,1
2.661298e-20,244.89977299999998,1
9.525902e-20,219.477973,1
3.792427e-20,262.126011,1
1.502559e-20,212.587301,1
1.09747e-19,213.215745,1
1.395299e-20,242.19577099999998,1
1.266777e-20,240.107325,1
5.947273e-20,205.367294,1
4.321049e-20,227.71620299999998,1
1.852477e-20,223.654866,1
