index, matrix_size, precision, error, time, iterations, min_val, max_val
39, 5, 1.000000e-02, 3.678283e-09, 26666, 3, -1.000000e+09, 1.000000e+09, 
40, 5, 1.000000e-02, 5.579692e-10, 30222, 3, -1.000000e+09, 1.000000e+09, 
41, 5, 1.000000e-02, 4.179715e-09, 28000, 3, -1.000000e+09, 1.000000e+09, 
42, 5, 1.000000e-02, 8.880193e-09, 29334, 3, -1.000000e+09, 1.000000e+09, 
43, 5, 1.000000e-02, 2.711940e-09, 25778, 3, -1.000000e+09, 1.000000e+09, 
44, 5, 1.000000e-02, 1.176885e-09, 25778, 3, -1.000000e+09, 1.000000e+09, 
45, 5, 1.000000e-02, 7.139710e-07, 29777, 3, -1.000000e+09, 1.000000e+09, 
46, 5, 1.000000e-02, 5.646743e-09, 27555, 3, -1.000000e+09, 1.000000e+09, 
47, 5, 1.000000e-02, 3.349709e-09, 36000, 3, -1.000000e+09, 1.000000e+09, 
48, 5, 1.000000e-02, 9.191700e-09, 30222, 3, -1.000000e+09, 1.000000e+09, 
49, 5, 1.000000e-02, 3.393716e-10, 28000, 3, -1.000000e+09, 1.000000e+09, 
50, 5, 1.000000e-02, 5.198338e-10, 28889, 3, -1.000000e+09, 1.000000e+09, 
51, 5, 1.000000e-02, 2.965834e-09, 28889, 3, -1.000000e+09, 1.000000e+09, 
52, 5, 1.000000e-02, 8.185952e-10, 28889, 3, -1.000000e+09, 1.000000e+09, 
53, 5, 1.000000e-02, 1.257100e-07, 27556, 3, -1.000000e+09, 1.000000e+09, 
54, 5, 1.000000e-02, 1.930052e-08, 28888, 3, -1.000000e+09, 1.000000e+09, 
55, 5, 1.000000e-02, 1.184432e-09, 26222, 3, -1.000000e+09, 1.000000e+09, 
56, 5, 1.000000e-02, 4.242602e-09, 27111, 3, -1.000000e+09, 1.000000e+09, 
57, 5, 1.000000e-02, 2.602194e-09, 27112, 3, -1.000000e+09, 1.000000e+09, 
58, 5, 1.000000e-02, 4.708729e-10, 26222, 3, -1.000000e+09, 1.000000e+09, 
59, 5, 1.000000e-02, 1.971157e-09, 25778, 3, -1.000000e+09, 1.000000e+09, 
60, 5, 1.000000e-02, 6.980491e-09, 27111, 3, -1.000000e+09, 1.000000e+09, 
61, 5, 1.000000e-02, 4.008933e-10, 26667, 3, -1.000000e+09, 1.000000e+09, 
62, 5, 1.000000e-02, 1.318460e-09, 30222, 3, -1.000000e+09, 1.000000e+09, 
63, 5, 1.000000e-02, 1.007068e-09, 25333, 3, -1.000000e+09, 1.000000e+09, 
64, 5, 1.000000e-02, 7.922072e-09, 28445, 3, -1.000000e+09, 1.000000e+09, 
65, 5, 1.000000e-02, 1.079057e-08, 28001, 3, -1.000000e+09, 1.000000e+09, 
66, 5, 1.000000e-02, 4.080068e-09, 28000, 3, -1.000000e+09, 1.000000e+09, 
67, 5, 1.000000e-02, 3.509014e-09, 28000, 3, -1.000000e+09, 1.000000e+09, 
68, 5, 1.000000e-02, 1.190738e-09, 27556, 3, -1.000000e+09, 1.000000e+09, 
69, 5, 1.000000e-02, 2.161306e-09, 32445, 3, -1.000000e+09, 1.000000e+09, 
70, 5, 1.000000e-02, 1.370797e-09, 28889, 3, -1.000000e+09, 1.000000e+09, 
71, 5, 1.000000e-02, 6.337556e-09, 38667, 3, -1.000000e+09, 1.000000e+09, 
72, 5, 1.000000e-02, 2.444720e-09, 31556, 3, -1.000000e+09, 1.000000e+09, 
73, 5, 1.000000e-02, 7.325346e-09, 32445, 3, -1.000000e+09, 1.000000e+09, 
74, 5, 1.000000e-02, 2.147621e-09, 31111, 3, -1.000000e+09, 1.000000e+09, 
75, 5, 1.000000e-02, 4.917866e-09, 38667, 3, -1.000000e+09, 1.000000e+09, 
76, 5, 1.000000e-02, 2.161122e-09, 31111, 3, -1.000000e+09, 1.000000e+09, 
77, 5, 1.000000e-02, 1.830077e-08, 30222, 3, -1.000000e+09, 1.000000e+09, 
78, 5, 1.000000e-02, 1.131606e-09, 40000, 3, -1.000000e+09, 1.000000e+09, 
79, 5, 1.000000e-02, 1.584248e-09, 26667, 3, -1.000000e+09, 1.000000e+09, 
80, 5, 1.000000e-02, 6.063650e-08, 36000, 3, -1.000000e+09, 1.000000e+09, 
81, 5, 1.000000e-02, 4.729199e-10, 25334, 3, -1.000000e+09, 1.000000e+09, 
82, 5, 1.000000e-02, 7.581523e-09, 26666, 3, -1.000000e+09, 1.000000e+09, 
83, 5, 1.000000e-02, 1.950531e-09, 27556, 3, -1.000000e+09, 1.000000e+09, 
84, 5, 1.000000e-02, 5.571785e-11, 28445, 3, -1.000000e+09, 1.000000e+09, 
85, 5, 1.000000e-02, 2.124613e-07, 27555, 3, -1.000000e+09, 1.000000e+09, 
86, 5, 1.000000e-02, 5.553355e-09, 26666, 3, -1.000000e+09, 1.000000e+09, 
87, 5, 1.000000e-02, 3.378640e-07, 25778, 3, -1.000000e+09, 1.000000e+09, 
88, 5, 1.000000e-02, 4.576989e-07, 28000, 3, -1.000000e+09, 1.000000e+09, 
89, 5, 1.000000e-02, 1.335818e-09, 25333, 3, -1.000000e+09, 1.000000e+09, 
90, 5, 1.000000e-02, 8.797090e-09, 26667, 3, -1.000000e+09, 1.000000e+09, 
91, 5, 1.000000e-02, 1.731391e-09, 26222, 3, -1.000000e+09, 1.000000e+09, 
92, 5, 1.000000e-02, 3.848269e-10, 25778, 3, -1.000000e+09, 1.000000e+09, 
93, 5, 1.000000e-02, 9.503115e-10, 25333, 3, -1.000000e+09, 1.000000e+09, 
94, 5, 1.000000e-02, 2.379810e-09, 24444, 3, -1.000000e+09, 1.000000e+09, 
95, 5, 1.000000e-02, 2.218822e-07, 26222, 3, -1.000000e+09, 1.000000e+09, 
96, 5, 1.000000e-02, 2.399669e-10, 26666, 3, -1.000000e+09, 1.000000e+09, 
97, 5, 1.000000e-02, 9.795407e-09, 23555, 3, -1.000000e+09, 1.000000e+09, 
98, 5, 1.000000e-02, 3.684916e-08, 25778, 3, -1.000000e+09, 1.000000e+09, 
99, 5, 1.000000e-02, 3.214603e-08, 25334, 3, -1.000000e+09, 1.000000e+09, 
0, 5, 1.000000e-03, 9.660051e-09, 39111, 3, -1.000000e+09, 1.000000e+09, 
1, 5, 1.000000e-03, 1.264270e-08, 35556, 3, -1.000000e+09, 1.000000e+09, 
2, 5, 1.000000e-03, 1.715547e-09, 36889, 3, -1.000000e+09, 1.000000e+09, 
3, 5, 1.000000e-03, 1.390434e-10, 31111, 3, -1.000000e+09, 1.000000e+09, 
4, 5, 1.000000e-03, 7.609968e-10, 24444, 3, -1.000000e+09, 1.000000e+09, 
5, 5, 1.000000e-03, 1.966339e-09, 32000, 3, -1.000000e+09, 1.000000e+09, 
6, 5, 1.000000e-03, 1.962734e-09, 28889, 3, -1.000000e+09, 1.000000e+09, 
7, 5, 1.000000e-03, 8.063622e-09, 28889, 3, -1.000000e+09, 1.000000e+09, 
8, 5, 1.000000e-03, 2.699275e-09, 27111, 3, -1.000000e+09, 1.000000e+09, 
9, 5, 1.000000e-03, 1.113985e-08, 28000, 3, -1.000000e+09, 1.000000e+09, 
10, 5, 1.000000e-03, 3.910322e-10, 119556, 3, -1.000000e+09, 1.000000e+09, 
11, 5, 1.000000e-03, 3.639580e-08, 28000, 3, -1.000000e+09, 1.000000e+09, 
12, 5, 1.000000e-03, 3.682616e-10, 27111, 3, -1.000000e+09, 1.000000e+09, 
13, 5, 1.000000e-03, 2.490975e-10, 25778, 3, -1.000000e+09, 1.000000e+09, 
14, 5, 1.000000e-03, 8.365303e-10, 28000, 3, -1.000000e+09, 1.000000e+09, 
15, 5, 1.000000e-03, 3.714358e-09, 26667, 3, -1.000000e+09, 1.000000e+09, 
16, 5, 1.000000e-03, 2.999853e-08, 27556, 3, -1.000000e+09, 1.000000e+09, 
17, 5, 1.000000e-03, 3.801665e-09, 25333, 3, -1.000000e+09, 1.000000e+09, 
18, 5, 1.000000e-03, 6.960976e-09, 28889, 3, -1.000000e+09, 1.000000e+09, 
19, 5, 1.000000e-03, 3.434272e-09, 24889, 3, -1.000000e+09, 1.000000e+09, 
20, 5, 1.000000e-03, 1.074636e-08, 56444, 3, -1.000000e+09, 1.000000e+09, 
21, 5, 1.000000e-03, 4.682972e-10, 28444, 3, -1.000000e+09, 1.000000e+09, 
22, 5, 1.000000e-03, 7.224567e-09, 25333, 3, -1.000000e+09, 1.000000e+09, 
23, 5, 1.000000e-03, 1.928804e-09, 26223, 3, -1.000000e+09, 1.000000e+09, 
24, 5, 1.000000e-03, 9.159016e-10, 28444, 3, -1.000000e+09, 1.000000e+09, 
25, 5, 1.000000e-03, 4.163904e-09, 27556, 3, -1.000000e+09, 1.000000e+09, 
26, 5, 1.000000e-03, 4.268446e-08, 26666, 3, -1.000000e+09, 1.000000e+09, 
27, 5, 1.000000e-03, 1.624828e-09, 27111, 3, -1.000000e+09, 1.000000e+09, 
28, 5, 1.000000e-03, 1.904534e-08, 27555, 3, -1.000000e+09, 1.000000e+09, 
29, 5, 1.000000e-03, 1.004223e-08, 27111, 3, -1.000000e+09, 1.000000e+09, 
30, 5, 1.000000e-03, 4.755448e-08, 26667, 3, -1.000000e+09, 1.000000e+09, 
31, 5, 1.000000e-03, 4.331057e-09, 75556, 3, -1.000000e+09, 1.000000e+09, 
32, 5, 1.000000e-03, 4.282452e-09, 26666, 3, -1.000000e+09, 1.000000e+09, 
33, 5, 1.000000e-03, 2.078851e-08, 27556, 3, -1.000000e+09, 1.000000e+09, 
34, 5, 1.000000e-03, 9.558092e-09, 27555, 3, -1.000000e+09, 1.000000e+09, 
35, 5, 1.000000e-03, 1.221303e-09, 27111, 3, -1.000000e+09, 1.000000e+09, 
36, 5, 1.000000e-03, 2.543874e-09, 28444, 3, -1.000000e+09, 1.000000e+09, 
37, 5, 1.000000e-03, 2.102664e-09, 40889, 3, -1.000000e+09, 1.000000e+09, 
38, 5, 1.000000e-03, 9.302705e-09, 34666, 3, -1.000000e+09, 1.000000e+09, 
39, 5, 1.000000e-03, 7.648809e-10, 36445, 3, -1.000000e+09, 1.000000e+09, 
40, 5, 1.000000e-03, 1.417651e-08, 36000, 3, -1.000000e+09, 1.000000e+09, 
41, 5, 1.000000e-03, 5.678650e-08, 36000, 3, -1.000000e+09, 1.000000e+09, 
42, 5, 1.000000e-03, 3.009358e-09, 26667, 3, -1.000000e+09, 1.000000e+09, 
43, 5, 1.000000e-03, 2.083029e-09, 28889, 3, -1.000000e+09, 1.000000e+09, 
44, 5, 1.000000e-03, 6.633592e-08, 37777, 3, -1.000000e+09, 1.000000e+09, 
